0, 0
-0.0370047, 0.0233973
-0.0734887, 0.0220132
-0.108257, 0.0207237
-0.141343, 0.0195209
-0.172787, 0.0183982
-0.202636, 0.0173497
-0.23094, 0.0163704
-0.257754, 0.0154563
-0.283137, 0.0146038
-0.307148, 0.0138098
-0.329849, 0.0130716
-0.351301, 0.0123872
-0.371568, 0.0117543
-0.390712, 0.0111713
-0.408793, 0.0106366
-0.425873, 0.0101488
-0.442012, 0.00970661
-0.457266, 0.00930896
-0.471692, 0.00895487
-0.485344, 0.00864345
-0.498274, 0.00837388
-0.510533, 0.00814535
-0.522167, 0.00795701
-0.533223, 0.00780796
-0.543743, 0.00769713
-0.553768, 0.00762329
-0.563336, 0.00758503
-0.572484, 0.00758071
-0.581246, 0.0076085
-0.589654, 0.00766639
-0.597737, 0.00775222
-0.605523, 0.00786373
-0.613037, 0.0079986
-0.620305, 0.00815447
-0.627348, 0.00832901
-0.634186, 0.00851993
-0.640838, 0.008725
-0.647323, 0.00894205
-0.653655, 0.00916903
-0.659848, 0.00940395
-0.665918, 0.00964492
-0.671874, 0.00989015
-0.677728, 0.0101379
-0.68349, 0.0103866
-0.689169, 0.0106346
-0.694771, 0.0108806
-0.700304, 0.011123
-0.705773, 0.0113605
-0.711184, 0.0115919
-0.716541, 0.011816
-0.721847, 0.0120317
-0.727105, 0.0122379
-0.732317, 0.0124337
-0.737486, 0.012618
-0.742612, 0.0127902
-0.747696, 0.0129494
-0.752738, 0.013095
-0.757738, 0.0132263
-0.762695, 0.0133429
-0.76761, 0.0134444
-0.772479, 0.0135302
-0.777303, 0.0136003
-0.78208, 0.0136545
-0.786807, 0.0136925
-0.791484, 0.0137144
-0.796107, 0.0137203
-0.800676, 0.0137103
-0.805188, 0.0136846
-0.80964, 0.0136434
-0.814032, 0.0135872
-0.81836, 0.0135162
-0.822624, 0.013431
-0.82682, 0.0133321
-0.830947, 0.01322
-0.835004, 0.0130953
-0.838989, 0.0129587
-0.8429, 0.0128107
-0.846736, 0.0126522
-0.850496, 0.0124837
-0.854179, 0.0123061
-0.857783, 0.0121199
-0.861309, 0.011926
-0.864755, 0.0117251
-0.868121, 0.0115179
-0.871408, 0.0113051
-0.874613, 0.0110874
-0.877739, 0.0108655
-0.880784, 0.01064
-0.883749, 0.0104117
-0.886635, 0.010181
-0.889442, 0.00994871
-0.892171, 0.00971526
-0.894822, 0.00948124
-0.897397, 0.00924714
-0.899895, 0.00901345
-0.90232, 0.00878061
-0.90467, 0.00854905
-0.906948, 0.00831916
-0.909155, 0.00809129
-0.911292, 0.00786578
-0.914702, 0.00749596
-0.917929, 0.00713474
-0.920979, 0.00678313
-0.923858, 0.00644196
-0.926575, 0.0061119
-0.929135, 0.00579344
-0.931547, 0.00548692
-0.933817, 0.00519257
-0.935952, 0.00491051
-0.937959, 0.00464073
-0.939845, 0.00438316
-0.941615, 0.00413765
-0.943276, 0.00390399
-0.944835, 0.00368191
-0.946296, 0.0034711
-0.947666, 0.00327123
-0.948949, 0.00308193
-0.950152, 0.00290282
-0.951278, 0.0027335
-0.952332, 0.00257357
-0.953318, 0.00242263
-0.954242, 0.00228026
-0.955105, 0.00214606
-0.955914, 0.00201964
-0.956669, 0.0019006
-0.957376, 0.00178858
-0.958037, 0.00168319
-0.958655, 0.00158409
-0.959233, 0.00149092
-0.959773, 0.00140337
-0.960278, 0.00132111
-0.96075, 0.00124384
-0.961192, 0.00117127
-0.961604, 0.00110313
-0.961989, 0.00103916
-0.96235, 0.000979113
-0.962686, 0.000922745
-0.963001, 0.000869839
-0.963295, 0.000820183
-0.96357, 0.000773577
-0.963827, 0.000729836
-0.964067, 0.00068878
-0.964291, 0.000650245
-0.964501, 0.000614071
-0.964697, 0.000580112
-0.96488, 0.000548229
-0.965052, 0.00051829
-0.965212, 0.000490173
-0.965361, 0.000463763
-0.965501, 0.000438951
-0.965632, 0.000415637
-0.965755, 0.000393724
-0.965869, 0.000373124
-0.965976, 0.000353753
-0.966076, 0.000335532
-0.966169, 0.000318389
-0.966257, 0.000302254
-0.966338, 0.000287064
-0.966415, 0.000272759
-0.966486, 0.000259281
-0.966553, 0.000246578
-0.966616, 0.000234602
-0.966674, 0.000223306
-0.966729, 0.000212647
-0.96678, 0.000202585
-0.966828, 0.000193083
-0.966873, 0.000184105
-0.966915, 0.000175618
-0.966954, 0.000167592
-0.966991, 0.000159998
-0.967025, 0.00015281
-0.967057, 0.000146003
-0.967087, 0.000139553
-0.967115, 0.000133439
-0.967142, 0.000127639
-0.967166, 0.000122136
-0.967189, 0.000116911
-0.967211, 0.000111948
-0.967231, 0.000107232
-0.96725, 0.000102748
-0.967268, 9.84817e-05
-0.967284, 9.44218e-05
-0.9673, 9.05561e-05
-0.967315, 8.68735e-05
-0.967328, 8.33637e-05
-0.967341, 8.0017e-05
-0.967353, 7.68244e-05
-0.967364, 7.37774e-05
-0.967375, 7.0868e-05
-0.967384, 6.8089e-05
-0.967394, 6.54335e-05
-0.967402, 6.28947e-05
-0.96741, 6.04672e-05
-0.967418, 5.81447e-05
-0.967425, 5.59219e-05
-0.967432, 5.37938e-05
-0.967438, 5.17557e-05
-0.967444, 4.9803e-05
-0.967449, 4.79314e-05
-0.967454, 4.6137e-05
-0.967465, 4.2124e-05
-0.967475, 3.84888e-05
-0.967483, 3.51909e-05
-0.96749, 3.2195e-05
-0.967496, 2.947e-05
