0, 0
-0.00400225, 0.057311
-0.00374482, 0.0589137
-0.00345436, 0.0605567
-0.00313074, 0.0622386
-0.00277386, 0.0639577
-0.00238369, 0.0657127
-0.00196026, 0.067502
-0.00150363, 0.0693245
-0.00101394, 0.0711787
-0.000491373, 0.0730635
6.38358e-05, 0.0749775
0.000651394, 0.0769195
0.00127096, 0.0788883
0.00192213, 0.0808828
0.00260447, 0.0829017
0.00331746, 0.0849439
0.00406058, 0.0870081
0.00483321, 0.0890933
0.00563473, 0.0911982
0.00646445, 0.0933217
0.00732164, 0.0954626
0.00820555, 0.0976198
0.00911538, 0.0997921
0.0100503, 0.101978
0.0110094, 0.104177
0.0119918, 0.106388
0.0129967, 0.10861
0.014023, 0.11084
0.0150698, 0.11308
0.0161361, 0.115326
0.0172209, 0.117579
0.0183232, 0.119836
0.0194421, 0.122098
0.0205764, 0.124362
0.0217251, 0.126628
0.0228873, 0.128895
0.0240619, 0.131161
0.0252478, 0.133427
0.0264441, 0.13569
0.0276498, 0.13795
0.0288638, 0.140205
0.0300852, 0.142455
0.0313131, 0.144699
0.0325464, 0.146936
0.0337842, 0.149166
0.0350257, 0.151386
0.0362699, 0.153597
0.0375159, 0.155797
0.038763, 0.157986
0.0400103, 0.160163
0.041257, 0.162328
0.0425023, 0.164479
0.0437455, 0.166616
0.0449858, 0.168738
0.0462227, 0.170845
0.0474553, 0.172936
0.0486832, 0.17501
0.0499056, 0.177068
0.0511219, 0.179107
0.0523318, 0.181129
0.0535345, 0.183133
0.0547297, 0.185117
0.0559168, 0.187082
0.0570953, 0.189028
0.058265, 0.190954
0.0594254, 0.192859
0.060576, 0.194744
0.0617167, 0.196608
0.062847, 0.198451
0.0639666, 0.200273
0.0650753, 0.202073
0.0661729, 0.203851
0.0672591, 0.205608
0.0683336, 0.207343
0.0693964, 0.209056
0.0704471, 0.210747
0.0714858, 0.212416
0.0725122, 0.214063
0.0735262, 0.215687
0.0745278, 0.217289
0.0755168, 0.21887
0.0764932, 0.220427
0.0774569, 0.221963
0.0784078, 0.223477
0.0793461, 0.224969
0.0802715, 0.226438
0.0811842, 0.227886
0.0820841, 0.229313
0.0829713, 0.230717
0.0838458, 0.2321
0.0847076, 0.233462
0.0855568, 0.234802
0.0863934, 0.236122
0.0872174, 0.23742
0.0880291, 0.238698
0.0888284, 0.239955
0.0896154, 0.241192
0.0903902, 0.242408
0.091153, 0.243604
0.0919037, 0.244781
0.0931286, 0.246698
0.094321, 0.248562
0.0954815, 0.250373
0.0966105, 0.252133
0.0977089, 0.253841
0.098777, 0.2555
0.0998156, 0.257111
0.100825, 0.258674
0.101807, 0.26019
0.102761, 0.261661
0.103688, 0.263088
0.104588, 0.264471
0.105463, 0.265812
0.106313, 0.267112
0.107139, 0.268371
0.107941, 0.269592
0.10872, 0.270773
0.109477, 0.271918
0.110211, 0.273027
0.110925, 0.2741
0.111618, 0.275139
0.112291, 0.276144
0.112945, 0.277117
0.11358, 0.278058
0.114197, 0.278969
0.114796, 0.279849
0.115378, 0.280701
0.115944, 0.281524
0.116493, 0.282321
0.117027, 0.28309
0.117546, 0.283834
0.11805, 0.284553
0.11854, 0.285247
0.119016, 0.285918
0.119479, 0.286566
0.119929, 0.287191
0.120367, 0.287795
0.120793, 0.288378
0.121207, 0.288941
0.12161, 0.289485
0.122002, 0.290009
0.122383, 0.290514
0.122755, 0.291002
0.123116, 0.291473
0.123468, 0.291926
0.123811, 0.292363
0.124145, 0.292785
0.124471, 0.293191
0.124788, 0.293582
0.125097, 0.293959
0.125398, 0.294322
0.125692, 0.294671
0.125979, 0.295008
0.126259, 0.295331
0.126532, 0.295642
0.126798, 0.295942
0.127058, 0.29623
0.127312, 0.296506
0.127561, 0.296772
0.127803, 0.297027
0.12804, 0.297273
0.128272, 0.297508
0.128498, 0.297734
0.12872, 0.29795
0.128937, 0.298158
0.129149, 0.298357
0.129356, 0.298548
0.12956, 0.29873
0.129759, 0.298905
0.129954, 0.299072
0.130145, 0.299231
0.130333, 0.299384
0.130517, 0.299529
0.130697, 0.299668
0.130874, 0.2998
0.131047, 0.299926
0.131218, 0.300046
0.131385, 0.30016
0.131549, 0.300268
0.131711, 0.300371
0.131869, 0.300468
0.132025, 0.30056
0.132178, 0.300647
0.132329, 0.300729
0.132477, 0.300807
0.132623, 0.30088
0.132767, 0.300948
0.132908, 0.301012
0.133048, 0.301072
0.133185, 0.301128
0.13332, 0.30118
0.133453, 0.301228
0.133584, 0.301272
0.133714, 0.301313
0.133842, 0.30135
0.133968, 0.301384
0.134092, 0.301415
0.134215, 0.301442
0.134336, 0.301467
0.134455, 0.301488
0.134737, 0.301528
0.13501, 0.301553
0.135276, 0.301563
0.135535, 0.30156
0.135787, 0.301545
0.136034, 0.301518
0.136275, 0.30148
0.136511, 0.301432
0.136742, 0.301375
0.136968, 0.301309
0.13719, 0.301234
0.137408, 0.301153
0.137622, 0.301064
0.137833, 0.300968
0.13804, 0.300867
0.138243, 0.300759
0.138444, 0.300646
0.138642, 0.300528
0.138836, 0.300404
0.139029, 0.300277
0.139218, 0.300145
0.139405, 0.300009
0.13959, 0.299869
0.139772, 0.299726
0.139953, 0.299579
0.140131, 0.299429
0.140307, 0.299276
0.140481, 0.29912
0.140653, 0.298961
0.140823, 0.298799
0.140991, 0.298636
0.141158, 0.298469
0.141322, 0.298301
0.141485, 0.29813
0.141647, 0.297957
0.141806, 0.297782
0.141964, 0.297605
0.142121, 0.297426
0.142275, 0.297246
0.142429, 0.297063
0.14258, 0.296879
0.14273, 0.296693
