0.0270005, 0.0470321
0.000438979, 0.0468602
-0.0261221, 0.0466811
-0.0526758, 0.0464951
-0.079215, 0.0463027
-0.105733, 0.0461041
-0.132222, 0.0458998
-0.158675, 0.0456901
-0.185087, 0.0454755
-0.211448, 0.0452563
-0.237754, 0.045033
-0.263997, 0.0448059
-0.290171, 0.0445755
-0.316268, 0.0443422
-0.342283, 0.0441065
-0.36821, 0.0438687
-0.394041, 0.0436293
-0.41977, 0.0433888
-0.445393, 0.0431475
-0.470902, 0.0429059
-0.496293, 0.0426643
-0.521558, 0.0424233
-0.546694, 0.0421832
-0.571695, 0.0419443
-0.596555, 0.0417071
-0.62127, 0.0414719
-0.645834, 0.0412391
-0.670244, 0.0410091
-0.694494, 0.0407821
-0.71858, 0.0405585
-0.742499, 0.0403385
-0.766246, 0.0401225
-0.789817, 0.0399107
-0.813208, 0.0397034
-0.836417, 0.0395008
-0.85944, 0.0393031
-0.882274, 0.0391104
-0.904917, 0.038923
-0.927364, 0.0387409
-0.949614, 0.0385644
-0.971665, 0.0383936
-0.993515, 0.0382284
-1.01516, 0.0380691
-1.0366, 0.0379156
-1.05783, 0.0377679
-1.07886, 0.0376262
-1.09967, 0.0374904
-1.12027, 0.0373604
-1.14066, 0.0372363
-1.16084, 0.037118
-1.1808, 0.0370054
-1.20055, 0.0368985
-1.22009, 0.0367972
-1.23941, 0.0367014
-1.25851, 0.0366109
-1.2774, 0.0365257
-1.29607, 0.0364456
-1.31453, 0.0363705
-1.33278, 0.0363002
-1.35081, 0.0362347
-1.36862, 0.0361737
-1.38622, 0.036117
-1.40362, 0.0360646
-1.4208, 0.0360163
-1.43777, 0.0359718
-1.45453, 0.0359311
-1.47108, 0.0358939
-1.48742, 0.0358601
-1.50356, 0.0358295
-1.5195, 0.035802
-1.53523, 0.0357773
-1.55077, 0.0357554
-1.5661, 0.0357361
-1.58123, 0.0357192
-1.59617, 0.0357045
-1.61092, 0.0356919
-1.62547, 0.0356813
-1.63983, 0.0356725
-1.654, 0.0356654
-1.66798, 0.0356599
-1.68178, 0.0356558
-1.6954, 0.035653
-1.70883, 0.0356514
-1.72209, 0.0356508
-1.73516, 0.0356512
-1.74807, 0.0356525
-1.7608, 0.0356545
-1.77335, 0.0356572
-1.78574, 0.0356605
-1.79797, 0.0356643
-1.81002, 0.0356685
-1.82192, 0.035673
-1.83366, 0.0356779
-1.84523, 0.0356829
-1.85665, 0.035688
-1.86792, 0.0356933
-1.87904, 0.0356986
-1.89, 0.0357038
-1.90082, 0.035709
-1.91149, 0.0357142
-1.92202, 0.0357191
-2.01067, 0.0357517
-2.08934, 0.0357537
-2.15938, 0.035721
-2.22201, 0.0356569
-2.27828, 0.0355677
-2.3291, 0.0354606
-2.37528, 0.0353421
-2.41747, 0.0352172
-2.45623, 0.0350894
-2.49205, 0.0349605
-2.52532, 0.0348311
-2.55637, 0.0347005
-2.58548, 0.0345671
-2.6129, 0.0344289
-2.6388, 0.0342833
-2.66337, 0.0341273
-2.68673, 0.0339582
-2.709, 0.0337731
-2.73029, 0.0335695
-2.75067, 0.0333448
-2.77022, 0.033097
-2.78899, 0.0328244
-2.80704, 0.0325255
-2.82441, 0.0321994
-2.84115, 0.0318453
-2.85728, 0.0314629
-2.87283, 0.0310524
-2.88783, 0.030614
-2.9023, 0.0301485
-2.91627, 0.0296567
-2.92974, 0.02914
-2.94274, 0.0285997
-2.95528, 0.0280374
-2.96738, 0.0274549
-2.97904, 0.0268541
-2.99028, 0.0262369
-3.00112, 0.0256055
-3.01155, 0.0249619
-3.0216, 0.0243082
-3.03127, 0.0236466
-3.04057, 0.0229792
-3.04951, 0.0223079
-3.05811, 0.0216348
-3.06636, 0.0209618
-3.07428, 0.0202906
-3.08189, 0.019623
-3.08918, 0.0189606
-3.09617, 0.0183048
-3.10286, 0.0176571
-3.10928, 0.0170187
-3.11541, 0.0163908
-3.12128, 0.0157743
-3.1269, 0.0151701
-3.13226, 0.0145791
-3.13738, 0.0140019
-3.14228, 0.0134391
-3.14694, 0.0128911
-3.1514, 0.0123583
-3.15565, 0.011841
-3.15969, 0.0113394
-3.16355, 0.0108536
-3.16723, 0.0103837
-3.17073, 0.00992959
-3.17406, 0.00949126
-3.17723, 0.00906857
-3.18024, 0.00866135
-3.18311, 0.00826938
-3.18583, 0.00789241
-3.18842, 0.00753016
-3.19089, 0.0071823
-3.19322, 0.00684852
-3.19545, 0.00652846
-3.19756, 0.00622175
-3.19956, 0.00592801
-3.20146, 0.00564686
-3.20326, 0.00537789
-3.20497, 0.00512072
-3.2066, 0.00487494
-3.20814, 0.00464015
-3.2096, 0.00441596
-3.21099, 0.00420198
-3.2123, 0.00399781
-3.21354, 0.00380308
-3.21473, 0.00361741
-3.21584, 0.00344043
-3.21691, 0.00327178
-3.21791, 0.00311112
-3.21886, 0.00295811
-3.21977, 0.00281241
-3.22062, 0.00267371
-3.22143, 0.0025417
-3.2222, 0.00241608
-3.22293, 0.00229657
-3.22362, 0.00218287
-3.22427, 0.00207473
-3.22489, 0.00197189
-3.22548, 0.00187411
-3.22603, 0.00178113
-3.22656, 0.00169275
-3.22705, 0.00160873
-3.2283, 0.00139657
-3.22938, 0.00121242
-3.2303, 0.00105266
-3.2311, 0.000914089
-3.23178, 0.000793922
-3.23237, 0.000689718
-3.23288, 0.000599357
-3.23331, 0.000520992
-3.23369, 0.000453019
-3.23401, 0.000394049
-3.23429, 0.000342876
-3.23453, 0.000298457
-3.23474, 0.000259888
-3.23492, 0.000226388
-3.23507, 0.00019728
-3.23521, 0.000171979
-3.23532, 0.000149979
-3.23542, 0.000130841
-3.23551, 0.000114187
-3.23558, 9.96881e-05
-3.23565, 8.7061e-05
-3.2357, 7.60596e-05
-3.23575, 6.64706e-05
-3.23579, 5.81097e-05
-3.23583, 5.08167e-05
-3.23586, 4.44529e-05
-3.23589, 3.88977e-05
-3.23591, 3.40466e-05
-3.23593, 2.98091e-05
-3.23595, 2.61063e-05
-3.23596, 2.28694e-05
-3.23598, 2.00389e-05
-3.23599, 1.75631e-05
-3.236, 1.53969e-05
-3.23601, 1.35009e-05
-3.23602, 1.18412e-05
-3.23602, 1.03879e-05
-3.23603, 9.11444e-06
-3.23603, 7.99869e-06
-3.23604, 7.02109e-06
-3.23604, 6.16382e-06
-3.23604, 5.41255e-06
-3.23605, 4.75307e-06
